country code,postal code,place,state,statecode,province_or_county,province_or_countycode,community,communitycode,latitude,longitude,accuracy,Country,Continent
AR,6450,PEHUAJO,Buenos Aires,B,,,,,-35.8147,-61.9053,4,Argentina,South America
"AR,6450,""BARRIO OBRERO (PEHUAJO, PDO. PEHAJO)"",Buenos Aires,B,,,,,-35.7074,-61.961,3,Argentina,South America"
AR,6450,SANTA CECILIA SUD,Buenos Aires,B,,,,,-35.7074,-61.961,3,Argentina,South America
AR,6450,PEHUAJO ESTAFETA Nº2,Buenos Aires,B,,,,,-35.7074,-61.961,3,Argentina,South America
AR,6450,ROVIRA,Buenos Aires,B,,,,,-35.7074,-61.961,3,Argentina,South America
AR,6455,HUSARES,Buenos Aires,B,,,,,-35.5167,-62.3333,4,Argentina,South America
AR,6455,DRYSDALE,Buenos Aires,B,,,,,-35.3,-62.6333,4,Argentina,South America
AR,6455,CARLOS TEJEDOR,Buenos Aires,B,,,,,-35.3833,-62.4167,4,Argentina,South America
AR,6465,HENDERSON,Buenos Aires,B,,,,,-36.3,-61.7167,4,Argentina,South America
AR,6465,CORACEROS,Buenos Aires,B,,,,,-36.3333,-61.7667,4,Argentina,South America
AR,6469,ASTURIAS,Buenos Aires,B,,,,,-36.1667,-61.8833,4,Argentina,South America
AR,6469,MONES CAZON,Buenos Aires,B,,,,,-36.2333,-62,4,Argentina,South America
AR,6471,MOURAS,Buenos Aires,B,,,,,-36.3167,-62.2167,4,Argentina,South America
"AR,6471,""LA MARGARITA (LA CARRETA, PDO. TRENQUE LAUQUEN)"",Buenos Aires,B,,,,,-36.2833,-62.2125,3,Argentina,South America"
AR,6471,SALAZAR,Buenos Aires,B,,,,,-36.3,-62.2,4,Argentina,South America
"AR,6471,""SANTA INES (LA CARRETA, PDO. TRENQUE LAUQUEN)"",Buenos Aires,B,,,,,-36.2833,-62.2125,3,Argentina,South America"
AR,6471,LA CARRETA,Buenos Aires,B,,,,,-36.2167,-62.2333,4,Argentina,South America
AR,6471,ATAHUALPA,Buenos Aires,B,,,,,-36.3,-62.2,4,Argentina,South America
AR,6472,FRANCISCO MADERO,Buenos Aires,B,,,,,-35.8667,-62.05,4,Argentina,South America
AR,6472,SANTA CECILIA NORTE,Buenos Aires,B,,,,,-35.8667,-62.05,3,Argentina,South America
AR,6474,EL RECADO,Buenos Aires,B,,,,,-35.7833,-62.25,4,Argentina,South America
AR,6474,JUAN JOSE PASO,Buenos Aires,B,,,,,-35.8333,-62.2667,4,Argentina,South America
AR,6474,CAMPO ARISTIMUÑO,Buenos Aires,B,,,,,-35.8083,-62.2583,3,Argentina,South America
AR,6500,FAUZON,Buenos Aires,B,,,,,-35.4,-61,4,Argentina,South America
AR,6500,BARRIO JULIO DE VEDIA,Buenos Aires,B,,,,,-35.4,-61,3,Argentina,South America
AR,6500,9 DE JULIO (PARTIDO NUEVE DE JULIO),Buenos Aires,B,,,,,-35.4,-61,3,Argentina,South America
AR,6500,9 DE JULIO ESTAFETA Nº2,Buenos Aires,B,,,,,-35.4,-61,3,Argentina,South America
"AR,6500,""SAN JUAN (9 DE JULIO, PDO. 9 DE JULIO)"",Buenos Aires,B,,,,,-35.4,-61,3,Argentina,South America"
AR,6530,SANTO TOMAS,Buenos Aires,B,,,,,-35.6833,-61.5167,4,Argentina,South America
AR,6530,CARLOS CASARES,Buenos Aires,B,,,,,-35.6264,-61.3603,4,Argentina,South America
AR,6530,SAN JUAN DE NELSON,Buenos Aires,B,,,,,-35.6549,-61.4385,3,Argentina,South America
AR,6533,QUIROGA,Buenos Aires,B,,,,,-35.2814,-61.4192,4,Argentina,South America
AR,6533,CORONEL MARTINEZ DE HOZ,Buenos Aires,B,,,,,-35.3167,-61.6167,4,Argentina,South America
AR,6533,RAMON J. NEILD,Buenos Aires,B,,,,,-35.2167,-61.2333,4,Argentina,South America
AR,6533,MARTINEZ DE HOZ,Buenos Aires,B,,,,,-35.3167,-61.6167,4,Argentina,South America
AR,6533,PUEBLO MARTINEZ DE HOZ,Buenos Aires,B,,,,,-35.2828,-61.4715,3,Argentina,South America
AR,6533,REGINALDO J. NEILD,Buenos Aires,B,,,,,-35.2828,-61.4715,3,Argentina,South America
AR,6533,LAS ROSAS,Buenos Aires,B,,,,,-35.2828,-61.4715,3,Argentina,South America
AR,6533,KILOMETRO 322 (APEADERO FCDFS.),Buenos Aires,B,,,,,-35.2828,-61.4715,3,Argentina,South America
AR,6533,ALFREDO DEMARCHI,Buenos Aires,B,,,,,-35.2828,-61.4715,3,Argentina,South America
AR,6533,FACUNDO QUIROGA,Buenos Aires,B,,,,,-35.2828,-61.4715,3,Argentina,South America
AR,6550,BOLIVAR,Buenos Aires,B,,,,,-36.25,-61.1,4,Argentina,South America
"AR,6550,""MIRAMAR (BOLIVAR, PDO.BOLIVAR)"",Buenos Aires,B,,,,,-36.25,-61.1,3,Argentina,South America"
AR,6550,LA PERLA,Buenos Aires,B,,,,,-36.25,-61.1,3,Argentina,South America
"AR,6550,""EL PORVENIR (BOLIVAR, PDO. BOLIVAR)"",Buenos Aires,B,,,,,-36.25,-61.1,3,Argentina,South America"
"AR,6550,""SANTA ISABEL (BOLIVAR, PDO.GRAL.ALVEAR)"",Buenos Aires,B,,,,,-36.25,-61.1,3,Argentina,South America"
AR,6553,LA TORRECITA,Buenos Aires,B,,,,,-36.45,-61.4333,4,Argentina,South America
AR,6553,NUEVA ESPAÑA,Buenos Aires,B,,,,,-36.45,-61.4333,3,Argentina,South America
AR,6555,LA LARGA,Buenos Aires,B,,,,,-36.6833,-61.9333,4,Argentina,South America
AR,6555,ANDANT,Buenos Aires,B,,,,,-36.5667,-62.1167,4,Argentina,South America
AR,6555,ALFALAD,Buenos Aires,B,,,,,-36.6167,-61.9333,3,Argentina,South America
AR,6555,DAIREAUX,Buenos Aires,B,,,,,-36.6,-61.75,4,Argentina,South America
AR,6555,LA ARMONIA,Buenos Aires,B,,,,,-36.6167,-61.9333,3,Argentina,South America
AR,6555,CORONEL MARCELINO FREYRE,Buenos Aires,B,,,,,-36.6167,-61.9333,3,Argentina,South America
AR,6555,LOS COLONIALES,Buenos Aires,B,,,,,-36.6167,-61.9333,3,Argentina,South America
AR,6600,SAN JACINTO (PDO. MERCEDES),Buenos Aires,B,,,,,-34.6544,-59.4344,3,Argentina,South America
AR,6600,MERCEDES,Buenos Aires,B,,,,,-34.6544,-59.4344,4,Argentina,South America
AR,6600,MERCEDES ESTAFETA No.1,Buenos Aires,B,,,,,-34.6544,-59.4344,3,Argentina,South America
AR,6600,MERCEDES ESTAFETA No.4,Buenos Aires,B,,,,,-34.6544,-59.4344,3,Argentina,South America
AR,6600,BARRIO PAMPA CHICA,Buenos Aires,B,,,,,-34.6544,-59.4344,3,Argentina,South America
AR,6600,SEMINARIO PIO XII,Buenos Aires,B,,,,,-34.6544,-59.4344,3,Argentina,South America
AR,6600,BARRIO POZZI Y PIN,Buenos Aires,B,,,,,-34.6544,-59.4344,3,Argentina,South America
AR,6600,BARRIO DE LA CARCEL,Buenos Aires,B,,,,,-34.6544,-59.4344,3,Argentina,South America
AR,6600,MERCEDES SUCURSAL No.1,Buenos Aires,B,,,,,-34.6544,-59.4344,3,Argentina,South America
AR,6600,MERCEDES ESTAFETA No.2,Buenos Aires,B,,,,,-34.6544,-59.4344,3,Argentina,South America
AR,6605,NAVARRO,Buenos Aires,B,,,,,-35.0167,-59.2667,4,Argentina,South America
AR,6605,GONZALEZ RISOS,Buenos Aires,B,,,,,-34.8667,-59.2167,4,Argentina,South America
AR,6605,KILOMETRO 116 (APEADERO FCGR.),Buenos Aires,B,,,,,-34.9417,-59.2417,3,Argentina,South America
AR,6605,KILOMETRO 90 (APEADERO FCGB),Buenos Aires,B,,,,,-34.9417,-59.2417,3,Argentina,South America
AR,6605,KILOMETRO 83,Buenos Aires,B,,,,,-34.9417,-59.2417,3,Argentina,South America
AR,6608,AGOTE,Buenos Aires,B,,,,,-34.6333,-59.3667,4,Argentina,South America
AR,6608,OLIVERA,Buenos Aires,B,,,,,-34.6333,-59.25,4,Argentina,South America
AR,6608,GOWLAND,Buenos Aires,B,,,,,-34.6667,-59.35,4,Argentina,South America
AR,6608,MAUENL JOSE GRACIA,Buenos Aires,B,,,,,-34.6444,-59.3222,3,Argentina,South America
AR,6620,CHIVILCOY,Buenos Aires,B,,,,,-34.9083,-60.0306,4,Argentina,South America
AR,6620,CHIVILCOY ESTAFETA No.4,Buenos Aires,B,,,,,-34.9083,-60.0306,3,Argentina,South America
AR,6620,CHIVILCOY ESTAFETA No.3,Buenos Aires,B,,,,,-34.9083,-60.0306,3,Argentina,South America
AR,6620,BARRIO FLORENCIO VARELA,Buenos Aires,B,,,,,-34.9083,-60.0306,3,Argentina,South America
AR,6620,CHIVILCOY ESTAFETA No.1,Buenos Aires,B,,,,,-34.9083,-60.0306,3,Argentina,South America
AR,6620,CHIVILCOY ESTAFETA No.2,Buenos Aires,B,,,,,-34.9083,-60.0306,3,Argentina,South America
AR,6620,CHIVILCOY ESTAFETA No.5,Buenos Aires,B,,,,,-34.9083,-60.0306,3,Argentina,South America
AR,6620,CHIVILCOY ESTAFETA No.7,Buenos Aires,B,,,,,-34.9083,-60.0306,3,Argentina,South America
AR,6620,PUENTE BATALLA,Buenos Aires,B,,,,,-34.9083,-60.0306,3,Argentina,South America
AR,6625,CAÑADA LA RICA,Buenos Aires,B,,,,,-35.0072,-60.0531,1,Argentina,South America
AR,6634,EMITA,Buenos Aires,B,,,,,-35.1667,-60.2667,4,Argentina,South America
AR,6634,PLA,Buenos Aires,B,,,,,-35.1167,-60.2167,4,Argentina,South America
AR,6634,ALBERTI,Buenos Aires,B,,,,,-35.0333,-60.2667,4,Argentina,South America
AR,6634,LARREA,Buenos Aires,B,,,,,-35.05,-60.3833,4,Argentina,South America
AR,6634,ANDRES VACCAREZZA,Buenos Aires,B,,,,,-35.0917,-60.2833,3,Argentina,South America
AR,6640,PALANTELEN,Buenos Aires,B,,,,,-35.1667,-60.3333,4,Argentina,South America
AR,6640,ASAMBLEA,Buenos Aires,B,,,,,-35.2167,-60.4167,4,Argentina,South America
AR,6640,BRAGADO,Buenos Aires,B,,,,,-35.1192,-60.5047,4,Argentina,South America
AR,6640,BRAGADO ESTAFETA No.1,Buenos Aires,B,,,,,-35.1675,-60.4182,3,Argentina,South America
AR,6640,LA MARIA,Buenos Aires,B,,,,,-35.1675,-60.4182,3,Argentina,South America
AR,6646,GENERAL O'BRIEN,Buenos Aires,B,,,,,-34.9,-60.75,4,Argentina,South America
AR,6646,COLONIA SAN EDUARDO,Buenos Aires,B,,,,,-34.9,-60.75,3,Argentina,South America
AR,6660,25 DE MAYO,Buenos Aires,B,,,,,-35.4281,-60.1742,4,Argentina,South America
AR,6660,ORTIZ DE ROSAS,Buenos Aires,B,,,,,-35.4,-60.3833,4,Argentina,South America
AR,6660,SANTIAGO GARBARINI,Buenos Aires,B,,,,,-35.5,-60.3833,4,Argentina,South America
AR,6660,LAGUNA LAS MULITAS,Buenos Aires,B,,,,,-35.4427,-60.3136,3,Argentina,South America
AR,6663,NORBERTO DE LA RIESTRA,Buenos Aires,B,,,,,-35.2667,-59.7667,4,Argentina,South America
AR,6663,JUAN VELA,Buenos Aires,B,,,,,-35.2667,-59.7667,3,Argentina,South America
AR,6663,JUAN VUCETICH (APEADERO FCGU),Buenos Aires,B,,,,,-35.2667,-59.7667,3,Argentina,South America
AR,6665,PEDERNALES,Buenos Aires,B,,,,,-35.25,-59.65,4,Argentina,South America
AR,6665,ERNESTINA,Buenos Aires,B,,,,,-35.2667,-59.5667,4,Argentina,South America
"AR,6665,""SAN JOSE (ERNESTINA, PDO. 25 DE MAYO)"",Buenos Aires,B,,,,,-35.2583,-59.6083,3,Argentina,South America"
AR,6665,LA GLORIA,Buenos Aires,B,,,,,-35.2583,-59.6083,3,Argentina,South America
AR,6720,SAN ANDRES DE GILES,Buenos Aires,B,,,,,-34.4497,-59.4433,4,Argentina,South America
AR,6725,CARMEN DE ARECO,Buenos Aires,B,,,,,-34.3858,-59.8294,4,Argentina,South America
AR,6725,LA CENTRAL,Buenos Aires,B,,,,,-34.3858,-59.8294,3,Argentina,South America
AR,6725,PARADA TATAY,Buenos Aires,B,,,,,-34.3858,-59.8294,3,Argentina,South America
AR,6725,SAN ERNESTO,Buenos Aires,B,,,,,-34.3858,-59.8294,3,Argentina,South America
AR,6725,ESTRELLA NACIENTE,Buenos Aires,B,,,,,-34.3858,-59.8294,3,Argentina,South America
AR,6734,SAN PATRICIO,Buenos Aires,B,,,,,-34.6,-60.2333,4,Argentina,South America
AR,6734,RAWSON,Buenos Aires,B,,,,,-34.6,-60.0667,4,Argentina,South America
AR,6740,GREGORIO VILLAFAÑE,Buenos Aires,B,,,,,-34.7167,-60.6,4,Argentina,South America
AR,6740,CHACABUCO,Buenos Aires,B,,,,,-34.6417,-60.4739,4,Argentina,South America
AR,7000,CANTERA LA FEDERACION,Buenos Aires,B,,,,,-37.3167,-59.15,3,Argentina,South America
AR,7000,TANDIL,Buenos Aires,B,,,,,-37.3167,-59.15,4,Argentina,South America
AR,7000,CERRO DE LOS LEONES,Buenos Aires,B,,,,,-37.3167,-59.15,3,Argentina,South America
AR,7000,CANTERA SAN LUIS,Buenos Aires,B,,,,,-37.3167,-59.15,3,Argentina,South America
AR,7000,TANDIL ESTAFETA Nº5,Buenos Aires,B,,,,,-37.3167,-59.15,3,Argentina,South America
AR,7000,CANTERA ALBION,Buenos Aires,B,,,,,-37.3167,-59.15,3,Argentina,South America
AR,7000,TANDIL ESTAFETA Nº1,Buenos Aires,B,,,,,-37.3167,-59.15,3,Argentina,South America
AR,7000,TANDIL ESTAFETA Nº2,Buenos Aires,B,,,,,-37.3167,-59.15,3,Argentina,South America
AR,7000,BARRIO VILLA GAUCHO,Buenos Aires,B,,,,,-37.3167,-59.15,3,Argentina,South America
AR,7000,LA NUMANCIA,Buenos Aires,B,,,,,-37.3167,-59.15,3,Argentina,South America
AR,7000,EL GALLO,Buenos Aires,B,,,,,-37.3167,-59.15,3,Argentina,South America
AR,7000,TANDIL ESTAFETA Nº4,Buenos Aires,B,,,,,-37.3167,-59.15,3,Argentina,South America
AR,7000,TANDIL ESTAFETA Nº3,Buenos Aires,B,,,,,-37.3167,-59.15,3,Argentina,South America
AR,7007,SAN MANUEL,Buenos Aires,B,,,,,-37.7833,-58.8333,4,Argentina,South America
AR,7007,LICENCIADO MATIENZO,Buenos Aires,B,,,,,-37.9167,-58.9,4,Argentina,South America
AR,7007,DOS NACIONES,Buenos Aires,B,,,,,-37.7667,-58.65,4,Argentina,South America
AR,7007,EL CHEIQUE,Buenos Aires,B,,,,,-37.7033,-58.7867,3,Argentina,South America
AR,7007,FULTON,Buenos Aires,B,,,,,-37.4167,-58.8,4,Argentina,South America
AR,7007,CAMINERA NAPALEOFU,Buenos Aires,B,,,,,-37.7033,-58.7867,3,Argentina,South America
AR,7007,NAPALEOFU,Buenos Aires,B,,,,,-37.6333,-58.75,4,Argentina,South America
AR,7007,EL HERVIDERO,Buenos Aires,B,,,,,-37.7033,-58.7867,3,Argentina,South America
AR,7007,LA PALMA,Buenos Aires,B,,,,,-37.7033,-58.7867,3,Argentina,South America
AR,7007,SAN PASCUAL,Buenos Aires,B,,,,,-37.7033,-58.7867,3,Argentina,South America
AR,7007,LAS SUIZAS,Buenos Aires,B,,,,,-37.7033,-58.7867,3,Argentina,South America
"AR,7007,""LA ESPERANZA (NAPALEOFU, PDO.BALCARCE)"",Buenos Aires,B,,,,,-37.7033,-58.7867,3,Argentina,South America"
AR,7007,LA AZOTEA,Buenos Aires,B,,,,,-37.7033,-58.7867,3,Argentina,South America
AR,7011,HARAS LA LULA,Buenos Aires,B,,,,,-38,-59.2667,3,Argentina,South America
AR,7011,JUAN N. FERNANDEZ,Buenos Aires,B,,,,,-38,-59.2667,4,Argentina,South America
AR,7011,SAN CALA,Buenos Aires,B,,,,,-38,-59.2667,3,Argentina,South America
AR,7011,ANEQUE GRANDE,Buenos Aires,B,,,,,-38,-59.2667,3,Argentina,South America
AR,7020,BENITO JUAREZ,Buenos Aires,B,,,,,-37.6667,-59.8,4,Argentina,South America
AR,7020,MOLINO GALILEO,Buenos Aires,B,,,,,-37.6667,-59.8,3,Argentina,South America
AR,7020,JUAREZ,Buenos Aires,B,,,,,-37.6667,-59.8,4,Argentina,South America
"AR,7020,""BARRIO SAN ROQUE (BENITO JUAREZ, PDO.BENITO JUAREZ)"",Buenos Aires,B,,,,,-37.6667,-59.8,3,Argentina,South America"
AR,7020,CAMINERA JUAREZ,Buenos Aires,B,,,,,-37.6667,-59.8,3,Argentina,South America
AR,7020,CHAPAR,Buenos Aires,B,,,,,-37.6667,-59.8,3,Argentina,South America
AR,7020,ESTANCIA CHAPAR,Buenos Aires,B,,,,,-37.6667,-59.8,3,Argentina,South America
AR,7020,HARAS EL CISNE,Buenos Aires,B,,,,,-37.6667,-59.8,3,Argentina,South America
AR,7020,MONTE CRESPO,Buenos Aires,B,,,,,-37.6667,-59.8,3,Argentina,South America
AR,7020,PACHAN,Buenos Aires,B,,,,,-37.6667,-59.8,3,Argentina,South America
AR,7020,PARQUE MUÑOZ,Buenos Aires,B,,,,,-37.6667,-59.8,3,Argentina,South America
AR,7100,DOLORES,Buenos Aires,B,,,,,-36.3333,-57.6667,4,Argentina,South America
AR,7100,PARRAVICINI,Buenos Aires,B,,,,,-36.45,-57.7667,4,Argentina,South America
AR,7100,ESQUINA CROTTO,Buenos Aires,B,,,,,-36.3917,-57.7167,3,Argentina,South America
"AR,7100,""LA ESTRELLA (DOLORES, PDO. DOLORES)"",Buenos Aires,B,,,,,-36.3917,-57.7167,3,Argentina,South America"
AR,7100,LOMA DE SALOMON,Buenos Aires,B,,,,,-36.3917,-57.7167,3,Argentina,South America
AR,7100,DOLORES ESTAFETA No.1,Buenos Aires,B,,,,,-36.3917,-57.7167,3,Argentina,South America
AR,7100,DOLORES ESTAFETA No.2,Buenos Aires,B,,,,,-36.3917,-57.7167,3,Argentina,South America
AR,7100,EL SESENTA,Buenos Aires,B,,,,,-36.3917,-57.7167,3,Argentina,South America
AR,7100,BARRIO ESTACION DOLORES,Buenos Aires,B,,,,,-36.3917,-57.7167,3,Argentina,South America
AR,7103,GENERAL LAVALLE,Buenos Aires,B,,,,,-36.4,-56.9667,4,Argentina,South America
AR,7103,FARO SAN ANTONIO,Buenos Aires,B,,,,,-36.4,-56.9667,3,Argentina,South America
AR,7106,LAS TONINAS,Buenos Aires,B,,,,,-36.4833,-56.7,4,Argentina,South America
AR,7109,MAR DE AJO ESTAFETA No.2,Buenos Aires,B,,,,,-36.7167,-56.6667,3,Argentina,South America
AR,7109,MAR DE AJO,Buenos Aires,B,,,,,-36.7167,-56.6667,4,Argentina,South America
AR,7109,PUNTA MEDANOS,Buenos Aires,B,,,,,-36.7167,-56.6667,3,Argentina,South America
AR,7109,SAN JOSE DE LOS QUINTEROS,Buenos Aires,B,,,,,-36.7167,-56.6667,3,Argentina,South America
AR,7109,MAR DE AJO ESTAFETA No.3,Buenos Aires,B,,,,,-36.7167,-56.6667,3,Argentina,South America
AR,7109,MAR DE AJO ESTAFETA No.1,Buenos Aires,B,,,,,-36.7167,-56.6667,3,Argentina,South America
AR,7109,MAR DE AJO ESTAFETA No.4,Buenos Aires,B,,,,,-36.7167,-56.6667,3,Argentina,South America
AR,7109,BARRIO VILLA CLELIA,Buenos Aires,B,,,,,-36.7167,-56.6667,3,Argentina,South America
AR,7109,PLAYA LAS MARGARITAS,Buenos Aires,B,,,,,-36.7167,-56.6667,3,Argentina,South America
"AR,7109,""LA VICTORIA (MAR DE AJO, PDO. DE LA COSTA)"",Buenos Aires,B,,,,,-36.7167,-56.6667,3,Argentina,South America"
AR,7109,BARRIO MAR DE AJO NORTE,Buenos Aires,B,,,,,-36.7167,-56.6667,3,Argentina,South America
AR,7109,BARRIO PEDRO J. ROCCO,Buenos Aires,B,,,,,-36.7167,-56.6667,3,Argentina,South America
AR,7111,SAN BERNARDO (PARTIDO DE LA COSTA),Buenos Aires,B,,,,,-36.2611,-57.6764,1,Argentina,South America
AR,7111,PLAYA SAN BERNARDO ESTAFETA Nº1 (MUN. URBANO DE LA COSTA),Buenos Aires,B,,,,,-36.2611,-57.6764,1,Argentina,South America
AR,7111,PLAYA SAN BERNARDO (MUNICIPIO URBANO DE LA COSTA),Buenos Aires,B,,,,,-36.2611,-57.6764,1,Argentina,South America
AR,7116,EL VENCE,Buenos Aires,B,,,,,-35.8806,-57.9194,3,Argentina,South America
AR,7116,PILA,Buenos Aires,B,,,,,-36.0167,-58.1333,4,Argentina,South America
AR,7116,GUERRERO,Buenos Aires,B,,,,,-35.9667,-57.85,4,Argentina,South America
AR,7116,ATILIO PESSAGNO,Buenos Aires,B,,,,,-35.8,-57.8,4,Argentina,South America
AR,7116,MANUEL J.COBO,Buenos Aires,B,,,,,-35.8667,-57.9,4,Argentina,South America
AR,7116,MONASTERIO,Buenos Aires,B,,,,,-35.7667,-57.9333,4,Argentina,South America
"AR,7116,""SAN ANTONIO (PILA, PDO. PILA)"",Buenos Aires,B,,,,,-35.8806,-57.9194,3,Argentina,South America"
AR,7116,LEZAMA,Buenos Aires,B,,,,,-35.8667,-57.9,4,Argentina,South America
AR,7116,SAN DANIEL,Buenos Aires,B,,,,,-35.8806,-57.9194,3,Argentina,South America
"AR,7116,""SAN ENRIQUE (PILA, PDO.PILA)"",Buenos Aires,B,,,,,-35.8806,-57.9194,3,Argentina,South America"
AR,7116,CUARTEL 9o.,Buenos Aires,B,,,,,-35.8806,-57.9194,3,Argentina,South America
AR,7116,EL DESTINO,Buenos Aires,B,,,,,-35.8806,-57.9194,3,Argentina,South America
AR,7116,LAS ACHIRAS,Buenos Aires,B,,,,,-35.8806,-57.9194,3,Argentina,South America
AR,7116,LA LARGA NUEVA,Buenos Aires,B,,,,,-35.8806,-57.9194,3,Argentina,South America
AR,7116,LA PIEDRA,Buenos Aires,B,,,,,-35.8806,-57.9194,3,Argentina,South America
"AR,7116,""LA FLORIDA (PILA, PDO. PILA)"",Buenos Aires,B,,,,,-35.8806,-57.9194,3,Argentina,South America"
AR,7116,LA DESPIERTA,Buenos Aires,B,,,,,-35.8806,-57.9194,3,Argentina,South America
AR,7116,LA ALCIRA,Buenos Aires,B,,,,,-35.8806,-57.9194,3,Argentina,South America
"AR,7116,""LAS CHILCAS (PILA, PDO.PILA)"",Buenos Aires,B,,,,,-35.8806,-57.9194,3,Argentina,South America"
AR,7116,LAS TORTUGAS,Buenos Aires,B,,,,,-35.8806,-57.9194,3,Argentina,South America
AR,7116,DON VICENTE,Buenos Aires,B,,,,,-35.8806,-57.9194,3,Argentina,South America
AR,7116,CAMARON CHICO,Buenos Aires,B,,,,,-35.8806,-57.9194,3,Argentina,South America
AR,7116,LOS CHILCOS,Buenos Aires,B,,,,,-35.8806,-57.9194,3,Argentina,South America
AR,7130,LEGARISTI,Buenos Aires,B,,,,,-35.5567,-57.84,1,Argentina,South America
"AR,7130,""EL RINCON (CHASCOMUS, PDO. CHASCOMUS)"",Buenos Aires,B,,,,,-35.5567,-57.84,1,Argentina,South America"
